Date,Open,High,Low,Close,Adj Close,Volume
2016-06-17,24.155000686645508,24.162500381469727,23.825000762939453,23.832500457763672,22.170011520385742,244032800
2016-06-20,24.0,24.142499923706055,23.75749969482422,23.774999618530273,22.11652374267578,137647600
2016-06-21,23.735000610351562,24.087499618530273,23.670000076293945,23.977500915527344,22.304895401000977,142185600
2016-06-22,24.0625,24.22249984741211,23.837499618530273,23.887500762939453,22.221176147460938,116876400
2016-06-23,23.985000610351562,24.072500228881836,23.8125,24.024999618530273,22.34908676147461,128960800
2016-06-24,23.227500915527344,23.665000915527344,23.162500381469727,23.350000381469727,21.721166610717773,301245600
2016-06-27,23.25,23.262500762939453,22.875,23.010000228881836,21.404888153076172,181958400
2016-06-28,23.225000381469727,23.415000915527344,23.03499984741211,23.397499084472656,21.765357971191406,161779600
2016-06-29,23.49250030517578,23.637500762939453,23.407499313354492,23.600000381469727,21.95372772216797,146124000
2016-06-30,23.610000610351562,23.9424991607666,23.575000762939453,23.899999618530273,22.23280143737793,143345600
2016-07-01,23.872499465942383,24.11750030517578,23.832500457763672,23.97249984741211,22.30024528503418,104106000
2016-07-05,23.84749984741211,23.850000381469727,23.614999771118164,23.747499465942383,22.090938568115234,110820800
2016-07-06,23.649999618530273,23.915000915527344,23.592500686645508,23.88249969482422,22.216524124145508,123796400
2016-07-07,23.924999237060547,24.125,23.905000686645508,23.985000610351562,22.311878204345703,100558400
2016-07-08,24.122499465942383,24.22249984741211,24.012500762939453,24.170000076293945,22.483966827392578,115648400
2016-07-11,24.1875,24.412500381469727,24.1825008392334,24.2450008392334,22.55373764038086,95179600
2016-07-12,24.292499542236328,24.424999237060547,24.280000686645508,24.354999542236328,22.656068801879883,96670000
2016-07-13,24.352500915527344,24.417499542236328,24.209999084472656,24.217500686645508,22.528154373168945,103568800
2016-07-14,24.34749984741211,24.747499465942383,24.329999923706055,24.697500228881836,22.974674224853516,155676000
2016-07-15,24.729999542236328,24.825000762939453,24.625,24.69499969482422,22.97234535217285,120548000
2016-07-18,24.674999237060547,25.032499313354492,24.649999618530273,24.957500457763672,23.216535568237305,145975600
2016-07-19,24.889999389648438,25.0,24.834999084472656,24.967500686645508,23.225839614868164,95119600
2016-07-20,25.0,25.114999771118164,24.934999465942383,24.989999771118164,23.246768951416016,105104000
2016-07-21,24.957500457763672,25.25,24.782499313354492,24.857500076293945,23.123504638671875,130808000
2016-07-22,24.815000534057617,24.825000762939453,24.577499389648438,24.665000915527344,22.944440841674805,113254800
2016-07-25,24.5625,24.709999084472656,24.229999542236328,24.334999084472656,22.6374568939209,161531600
2016-07-26,24.204999923706055,24.49250030517578,24.104999542236328,24.167499542236328,22.48164176940918,224959200
2016-07-27,26.0674991607666,26.087499618530273,25.6875,25.737499237060547,23.94212532043457,369379200
2016-07-28,25.707500457763672,26.112499237060547,25.704999923706055,26.084999084472656,24.265380859375,159479200
2016-07-29,26.047500610351562,26.137500762939453,25.920000076293945,26.052499771118164,24.235151290893555,110934800
2016-08-01,26.102500915527344,26.537500381469727,26.102500915527344,26.512500762939453,24.663066864013672,152671600
2016-08-02,26.512500762939453,26.517499923706055,26.0,26.1200008392334,24.297945022583008,135266400
2016-08-03,26.202499389648438,26.459999084472656,26.1924991607666,26.447500228881836,24.60260009765625,120810400
2016-08-04,26.395000457763672,26.5,26.31999969482422,26.467500686645508,24.754579544067383,109634800
2016-08-05,26.5674991607666,26.912500381469727,26.545000076293945,26.8700008392334,25.13103485107422,162213600
2016-08-08,26.8799991607666,27.092500686645508,26.790000915527344,27.092500686645508,25.33913230895996,112148800
2016-08-09,27.0575008392334,27.235000610351562,27.002500534057617,27.202499389648438,25.442018508911133,105260800
2016-08-10,27.177499771118164,27.225000381469727,26.940000534057617,27.0,25.25261878967285,96034000
2016-08-11,27.1299991607666,27.232500076293945,26.962499618530273,26.982500076293945,25.23624610900879,109938000
2016-08-12,26.94499969482422,27.110000610351562,26.94499969482422,27.045000076293945,25.29470443725586,74641600
2016-08-15,27.03499984741211,27.385000228881836,27.020000457763672,27.3700008392334,25.598674774169922,103472800
2016-08-16,27.407499313354492,27.5575008392334,27.302499771118164,27.344999313354492,25.57529067993164,135177600
2016-08-17,27.274999618530273,27.342500686645508,27.084999084472656,27.30500030517578,25.537879943847656,101424000
2016-08-18,27.3075008392334,27.399999618530273,27.2549991607666,27.270000457763672,25.50514030456543,87938800
2016-08-19,27.1924991607666,27.422500610351562,27.09000015258789,27.34000015258789,25.57061195373535,101472400
2016-08-22,27.21500015258789,27.274999618530273,26.962499618530273,27.127500534057617,25.371868133544922,103280800
2016-08-23,27.147499084472656,27.329999923706055,27.13249969482422,27.212499618530273,25.451364517211914,85030800
2016-08-24,27.142499923706055,27.1875,26.920000076293945,27.00749969482422,25.25963020324707,94700400
2016-08-25,26.84749984741211,26.969999313354492,26.670000076293945,26.892499923706055,25.152076721191406,100344800
2016-08-26,26.852500915527344,26.987499237060547,26.577499389648438,26.735000610351562,25.004770278930664,111065200
2016-08-29,26.655000686645508,26.860000610351562,26.572500228881836,26.704999923706055,24.97671127319336,99881200
2016-08-30,26.450000762939453,26.625,26.375,26.5,24.784976959228516,99455600
2016-08-31,26.415000915527344,26.642499923706055,26.40999984741211,26.524999618530273,24.808359146118164,118649600
2016-09-01,26.53499984741211,26.700000762939453,26.405000686645508,26.6825008392334,24.95566749572754,106806000
2016-09-02,26.924999237060547,27.0,26.704999923706055,26.9325008392334,25.189481735229492,107210000
2016-09-06,26.975000381469727,27.075000762939453,26.877500534057617,26.924999237060547,25.182472229003906,107521600
2016-09-07,26.957500457763672,27.190000534057617,26.767499923706055,27.09000015258789,25.3367919921875,169457200
2016-09-08,26.8125,26.8174991607666,26.309999465942383,26.3799991607666,24.672744750976562,212008000
2016-09-09,26.15999984741211,26.43000030517578,25.782499313354492,25.782499313354492,24.113910675048828,186228000
2016-09-12,25.662500381469727,26.43000030517578,25.63249969482422,26.360000610351562,24.654043197631836,181171200
2016-09-13,26.877500534057617,27.197500228881836,26.809999465942383,26.987499237060547,25.240924835205078,248704800
2016-09-14,27.1825008392334,28.25749969482422,27.149999618530273,27.9424991607666,26.134119033813477,443554800
2016-09-15,28.46500015258789,28.9325008392334,28.372499465942383,28.892499923706055,27.02263832092285,359934400
2016-09-16,28.780000686645508,29.032499313354492,28.510000228881836,28.729999542236328,26.870655059814453,319547600
2016-09-19,28.797500610351562,29.045000076293945,28.3125,28.395000457763672,26.55733299255371,188092000
2016-09-20,28.262500762939453,28.530000686645508,28.127500534057617,28.392499923706055,26.554996490478516,138057200
2016-09-21,28.462499618530273,28.497499465942383,28.110000610351562,28.387500762939453,26.55032730102539,144012800
2016-09-22,28.587499618530273,28.735000610351562,28.5,28.655000686645508,26.800508499145508,124296000
2016-09-23,28.604999542236328,28.697500228881836,27.887500762939453,28.177499771118164,26.353910446166992,209924800
2016-09-26,27.90999984741211,28.34749984741211,27.887500762939453,28.219999313354492,26.393661499023438,119477600
2016-09-27,28.25,28.295000076293945,28.084999084472656,28.272499084472656,26.442766189575195,98429600
2016-09-28,28.422500610351562,28.65999984741211,28.357500076293945,28.487499237060547,26.643848419189453,118564400
2016-09-29,28.290000915527344,28.450000762939453,27.950000762939453,28.045000076293945,26.22998809814453,143548000
2016-09-30,28.114999771118164,28.342500686645508,27.950000762939453,28.262500762939453,26.43341064453125,145516400
2016-10-03,28.177499771118164,28.262500762939453,28.06999969482422,28.1299991607666,26.30948257446289,86807200
2016-10-04,28.264999389648438,28.577499389648438,28.157499313354492,28.25,26.421724319458008,118947200
2016-10-05,28.350000381469727,28.415000915527344,28.172500610351562,28.262500762939453,26.43341064453125,85812400
2016-10-06,28.424999237060547,28.584999084472656,28.282499313354492,28.47249984741211,26.629819869995117,115117200
2016-10-07,28.577499389648438,28.639999389648438,28.377500534057617,28.514999389648438,26.669567108154297,97433600
2016-10-10,28.7549991607666,29.1875,28.68000030517578,29.012500762939453,27.134872436523438,144944000
2016-10-11,29.424999237060547,29.672500610351562,29.049999237060547,29.075000762939453,27.19332504272461,256164000
2016-10-12,29.337499618530273,29.4950008392334,29.1875,29.334999084472656,27.436500549316406,150347200
2016-10-13,29.197500228881836,29.360000610351562,28.93000030517578,29.2450008392334,27.352327346801758,140769600
2016-10-14,29.469999313354492,29.542499542236328,29.282499313354492,29.407499313354492,27.504308700561523,142608800
2016-10-17,29.332500457763672,29.459999084472656,29.19499969482422,29.387500762939453,27.48560333251953,94499600
2016-10-18,29.545000076293945,29.552499771118164,29.362499237060547,29.36750030517578,27.46689796447754,98214000
2016-10-19,29.3125,29.440000534057617,28.450000762939453,29.280000686645508,27.38506317138672,80138400
2016-10-20,29.21500015258789,29.344999313354492,29.082500457763672,29.264999389648438,27.37103271484375,96503200
2016-10-21,29.202499389648438,29.227500915527344,29.06999969482422,29.149999618530273,27.26347541809082,92770800
2016-10-24,29.274999618530273,29.434999465942383,29.25,29.412500381469727,27.508991241455078,94154800
2016-10-25,29.487499237060547,29.59000015258789,29.327499389648438,29.5625,27.64927864074707,192516000
2016-10-26,28.577499389648438,28.924999237060547,28.327499389648438,28.897499084472656,27.02731704711914,264536800
2016-10-27,28.84749984741211,28.96500015258789,28.524999618530273,28.6200008392334,26.767780303955078,138248000
2016-10-28,28.467500686645508,28.802499771118164,28.362499237060547,28.43000030517578,26.59007453918457,151446800
2016-10-31,28.412500381469727,28.5575008392334,28.299999237060547,28.385000228881836,26.54798126220703,105677600
2016-11-01,28.364999771118164,28.4424991607666,27.63249969482422,27.872499465942383,26.068649291992188,175303200
2016-11-02,27.850000381469727,28.087499618530273,27.8075008392334,27.897499084472656,26.092031478881836,113326800
2016-11-03,27.7450008392334,27.864999771118164,27.387500762939453,27.457500457763672,25.81236457824707,107730400
2016-11-04,27.13249969482422,27.5625,27.02750015258789,27.209999084472656,25.579687118530273,123348000
2016-11-07,27.520000457763672,27.627500534057617,27.364999771118164,27.602500915527344,25.948673248291016,130240000
2016-11-08,27.577499389648438,27.93000030517578,27.424999237060547,27.764999389648438,26.10143280029297,97016800
2016-11-09,27.469999313354492,27.829999923706055,27.012500762939453,27.719999313354492,26.059127807617188,236705600
2016-11-10,27.772499084472656,27.772499084472656,26.457500457763672,26.947500228881836,25.332914352416992,228538000
2016-11-11,26.780000686645508,27.217500686645508,26.637500762939453,27.107500076293945,25.48332977294922,136575600
2016-11-14,26.927499771118164,26.952499389648438,26.020000457763672,26.427499771118164,24.844072341918945,204702000
2016-11-15,26.642499923706055,26.920000076293945,26.540000915527344,26.77750015258789,25.1731014251709,129058000
2016-11-16,26.674999237060547,27.5575008392334,26.649999618530273,27.497499465942383,25.84996223449707,235362000
2016-11-17,27.452499389648438,27.587499618530273,27.207500457763672,27.487499237060547,25.840557098388672,110528000
2016-11-18,27.43000030517578,27.635000228881836,27.415000915527344,27.514999389648438,25.866416931152344,113715600
2016-11-21,27.530000686645508,27.997499465942383,27.502500534057617,27.9325008392334,26.2589054107666,117058400
2016-11-22,27.987499237060547,28.104999542236328,27.850000381469727,27.950000762939453,26.27535057067871,103862000
2016-11-23,27.84000015258789,27.877500534057617,27.582500457763672,27.8075008392334,26.141387939453125,109705600
2016-11-25,27.782499313354492,27.967500686645508,27.737499237060547,27.947500228881836,26.273000717163086,45903600
2016-11-28,27.857500076293945,28.11750030517578,27.84749984741211,27.892499923706055,26.221298217773438,108776000
2016-11-29,27.69499969482422,28.00749969482422,27.517499923706055,27.864999771118164,26.195446014404297,114115200
2016-11-30,27.899999618530273,28.049999237060547,27.5674991607666,27.6299991607666,25.974523544311523,144649200
2016-12-01,27.592500686645508,27.735000610351562,27.25749969482422,27.372499465942383,25.732450485229492,148347600
2016-12-02,27.292499542236328,27.522499084472656,27.212499618530273,27.475000381469727,25.828813552856445,106112000
2016-12-05,27.5,27.50749969482422,27.0625,27.27750015258789,25.643146514892578,137298000
2016-12-06,27.375,27.59000015258789,27.297500610351562,27.487499237060547,25.840557098388672,104782000
2016-12-07,27.315000534057617,27.797500610351562,27.290000915527344,27.75749969482422,26.094383239746094,119994800
2016-12-08,27.71500015258789,28.107500076293945,27.649999618530273,28.030000686645508,26.35055160522461,108273200
2016-12-09,28.077499389648438,28.674999237060547,28.077499389648438,28.487499237060547,26.780643463134766,137610400
2016-12-12,28.322500228881836,28.75,28.122499465942383,28.325000762939453,26.627885818481445,105497600
2016-12-13,28.459999084472656,28.979999542236328,28.4375,28.797500610351562,27.072071075439453,174935200
2016-12-14,28.760000228881836,29.049999237060547,28.7450008392334,28.797500610351562,27.072071075439453,136127200
2016-12-15,28.844999313354492,29.1825008392334,28.8075008392334,28.954999923706055,27.220134735107422,186098000
2016-12-16,29.11750030517578,29.125,28.912500381469727,28.99250030517578,27.255390167236328,177404400
2016-12-19,28.950000762939453,29.344999313354492,28.9375,29.15999984741211,27.41284942626953,111117600
2016-12-20,29.184999465942383,29.375,29.170000076293945,29.237499237060547,27.485706329345703,85700000
2016-12-21,29.200000762939453,29.350000381469727,29.19499969482422,29.264999389648438,27.51156234741211,95132800
2016-12-22,29.087499618530273,29.127500534057617,28.90999984741211,29.072500228881836,27.330595016479492,104343600
2016-12-23,28.897499084472656,29.1299991607666,28.897499084472656,29.1299991607666,27.384645462036133,56998000
2016-12-27,29.1299991607666,29.450000762939453,29.122499465942383,29.315000534057617,27.55856704711914,73187600
2016-12-28,29.3799991607666,29.5049991607666,29.049999237060547,29.190000534057617,27.44105339050293,83623600
2016-12-29,29.112499237060547,29.27750015258789,29.100000381469727,29.1825008392334,27.434005737304688,60158000
2016-12-30,29.162500381469727,29.299999237060547,28.857500076293945,28.954999923706055,27.220134735107422,122345200
2017-01-03,28.950000762939453,29.082500457763672,28.690000534057617,29.037500381469727,27.29769515991211,115127600
2017-01-04,28.962499618530273,29.127500534057617,28.9375,29.0049991607666,27.267141342163086,84472400
2017-01-05,28.979999542236328,29.21500015258789,28.952499389648438,29.15250015258789,27.405807495117188,88774400
2017-01-06,29.19499969482422,29.540000915527344,29.11750030517578,29.477500915527344,27.711326599121094,127007600
2017-01-09,29.487499237060547,29.857500076293945,29.485000610351562,29.747499465942383,27.965150833129883,134247600
2017-01-10,29.6924991607666,29.844999313354492,29.575000762939453,29.77750015258789,27.993356704711914,97848400
2017-01-11,29.684999465942383,29.982500076293945,29.649999618530273,29.9375,28.143766403198242,110354400
2017-01-12,29.725000381469727,29.825000762939453,29.552499771118164,29.8125,28.02625846862793,108344800
2017-01-13,29.77750015258789,29.905000686645508,29.702499389648438,29.760000228881836,27.97690200805664,104447600
2017-01-17,29.584999084472656,30.059999465942383,29.55500030517578,30.0,28.202524185180664,137759200
2017-01-18,30.0,30.125,29.927499771118164,29.997499465942383,28.200172424316406,94852000
2017-01-19,29.850000381469727,30.022499084472656,29.842500686645508,29.94499969482422,28.150821685791016,102389200
2017-01-20,30.112499237060547,30.112499237060547,29.9325008392334,30.0,28.202524185180664,130391600
2017-01-23,30.0,30.202499389648438,29.9424991607666,30.020000457763672,28.221323013305664,88200800
2017-01-24,29.887500762939453,30.024999618530273,29.875,29.99250030517578,28.195470809936523,92844000
2017-01-25,30.104999542236328,30.524999618530273,30.06999969482422,30.469999313354492,28.64436149597168,129510400
2017-01-26,30.417499542236328,30.610000610351562,30.399999618530273,30.485000610351562,28.658470153808594,105350400
2017-01-27,30.53499984741211,30.587499618530273,30.399999618530273,30.487499237060547,28.660812377929688,82251600
2017-01-30,30.232500076293945,30.407499313354492,30.165000915527344,30.407499313354492,28.585609436035156,121510000
2017-01-31,30.287500381469727,30.34749984741211,30.155000686645508,30.337499618530273,28.51980209350586,196804000
2017-02-01,31.75749969482422,32.622501373291016,31.752500534057617,32.1875,30.258955001831055,447940000
2017-02-02,31.9950008392334,32.34749984741211,31.94499969482422,32.13249969482422,30.207252502441406,134841600
2017-02-03,32.07749938964844,32.29750061035156,32.040000915527344,32.27000045776367,30.336511611938477,98029200
2017-02-06,32.282501220703125,32.625,32.224998474121094,32.5724983215332,30.620885848999023,107383600
2017-02-07,32.6349983215332,33.022499084472656,32.61249923706055,32.88249969482422,30.912311553955078,152735200
2017-02-08,32.837501525878906,33.05500030517578,32.80500030517578,33.0099983215332,31.032169342041016,92016400
2017-02-09,32.912498474121094,33.11249923706055,32.779998779296875,33.10499954223633,31.256412506103516,113399600
2017-02-10,33.1150016784668,33.23500061035156,33.01250076293945,33.029998779296875,31.18560791015625,80262000
2017-02-13,33.27000045776367,33.45500183105469,33.1875,33.3224983215332,31.46177101135254,92141600
2017-02-14,33.36750030517578,33.772499084472656,33.3125,33.755001068115234,31.8701171875,132904800
2017-02-15,33.880001068115234,34.067501068115234,33.654998779296875,33.877498626708984,31.98577880859375,142492400
2017-02-16,33.91749954223633,33.974998474121094,33.709999084472656,33.837501525878906,31.948013305664062,90338400
2017-02-17,33.775001525878906,33.95750045776367,33.775001525878906,33.93000030517578,32.03535461425781,88792800
2017-02-21,34.057498931884766,34.1875,33.994998931884766,34.17499923706055,32.26667404174805,98028800
2017-02-22,34.10749816894531,34.279998779296875,34.02750015258789,34.27750015258789,32.363441467285156,83347600
2017-02-23,34.345001220703125,34.369998931884766,34.07500076293945,34.13249969482422,32.226539611816406,83152800
2017-02-24,33.977500915527344,34.165000915527344,33.81999969482422,34.165000915527344,32.257225036621094,87106400
2017-02-27,34.28499984741211,34.36000061035156,34.06999969482422,34.23249816894531,32.32095718383789,81029600
2017-02-28,34.27000045776367,34.36000061035156,34.17499923706055,34.247501373291016,32.335113525390625,93931600
2017-03-01,34.47249984741211,35.037498474121094,34.400001525878906,34.9474983215332,32.99603271484375,145658400
2017-03-02,35.0,35.06999969482422,34.689998626708984,34.7400016784668,32.80012130737305,104844000
2017-03-03,34.69499969482422,34.95750045776367,34.647499084472656,34.94499969482422,32.99367904663086,84432400
2017-03-06,34.842498779296875,34.942501068115234,34.650001525878906,34.834999084472656,32.88981246948242,87000000
2017-03-07,34.76499938964844,34.994998931884766,34.6974983215332,34.880001068115234,32.93230056762695,69785200
2017-03-08,34.73749923706055,34.95000076293945,34.70500183105469,34.75,32.80956268310547,74828800
2017-03-09,34.685001373291016,34.6974983215332,34.26250076293945,34.66999816894531,32.7340202331543,88623600
2017-03-10,34.8125,34.84000015258789,34.65999984741211,34.78499984741211,32.84260177612305,78451200
2017-03-13,34.712501525878906,34.85749816894531,34.70500183105469,34.79999923706055,32.85675811767578,69686800
2017-03-14,34.82500076293945,34.912498474121094,34.709999084472656,34.747501373291016,32.80719757080078,61236400
2017-03-15,34.852500915527344,35.1875,34.75749969482422,35.1150016784668,33.1541748046875,102767200
2017-03-16,35.18000030517578,35.255001068115234,35.064998626708984,35.17250061035156,33.20846939086914,76928000
2017-03-17,35.25,35.25,34.97249984741211,34.997501373291016,33.043235778808594,175540000
2017-03-20,35.099998474121094,35.375,35.057498931884766,35.3650016784668,33.39021682739258,86168000
2017-03-21,35.52750015258789,35.70000076293945,34.932498931884766,34.959999084472656,33.00783157348633,158119600
2017-03-22,34.962501525878906,35.400001525878906,34.939998626708984,35.35499954223633,33.38077163696289,103440800
2017-03-23,35.314998626708984,35.39500045776367,35.15250015258789,35.22999954223633,33.262752532958984,81385200
2017-03-24,35.375,35.435001373291016,35.087501525878906,35.15999984741211,33.196659088134766,89582400
2017-03-27,34.84749984741211,35.30500030517578,34.654998779296875,35.220001220703125,33.25331115722656,94300400
2017-03-28,35.227500915527344,36.0099983215332,35.154998779296875,35.95000076293945,33.94253921508789,133499200
2017-03-29,35.91999816894531,36.122501373291016,35.79750061035156,36.029998779296875,34.0180778503418,116760000
2017-03-30,36.04750061035156,36.125,35.875,35.98249816894531,33.973228454589844,84829200
2017-03-31,35.93000030517578,36.067501068115234,35.752498626708984,35.915000915527344,33.90950012207031,78646800
2017-04-03,35.9275016784668,36.029998779296875,35.76250076293945,35.92499923706055,33.918941497802734,79942800
2017-04-04,35.8125,36.22249984741211,35.79249954223633,36.192501068115234,34.171504974365234,79565600
2017-04-05,36.05500030517578,36.3650016784668,35.95249938964844,36.005001068115234,33.994483947753906,110871600
2017-04-06,36.0724983215332,36.130001068115234,35.86249923706055,35.915000915527344,33.90950012207031,84596000
2017-04-07,35.932498931884766,36.04499816894531,35.817501068115234,35.834999084472656,33.83396530151367,66688800
2017-04-10,35.900001525878906,35.970001220703125,35.724998474121094,35.79249954223633,33.79384231567383,75733600
2017-04-11,35.73500061035156,35.837501525878906,35.01499938964844,35.407501220703125,33.43034362792969,121517600
2017-04-12,35.400001525878906,35.537498474121094,35.252498626708984,35.45000076293945,33.470462799072266,81400000
2017-04-13,35.477500915527344,35.595001220703125,35.26250076293945,35.26250076293945,33.29343795776367,71291600
2017-04-17,35.369998931884766,35.470001220703125,35.217498779296875,35.45750045776367,33.47754669189453,66328400
2017-04-18,35.352500915527344,35.5099983215332,35.27750015258789,35.29999923706055,33.32884216308594,58790000
2017-04-19,35.470001220703125,35.5,35.11249923706055,35.16999816894531,33.20610046386719,69313600
2017-04-20,35.30500030517578,35.72999954223633,35.290000915527344,35.61000061035156,33.62154006958008,93278400
2017-04-21,35.61000061035156,35.66999816894531,35.462501525878906,35.567501068115234,33.5814094543457,69283600
2017-04-24,35.875,35.98749923706055,35.79499816894531,35.90999984741211,33.90477752685547,68537200
2017-04-25,35.977500915527344,36.224998474121094,35.967498779296875,36.13249969482422,34.11486053466797,75486000
2017-04-26,36.11750030517578,36.150001525878906,35.845001220703125,35.91999816894531,33.914222717285156,80164800
2017-04-27,35.97999954223633,36.040000915527344,35.82749938964844,35.9474983215332,33.940185546875,56985200
2017-04-28,36.022499084472656,36.07500076293945,35.817501068115234,35.912498474121094,33.90713882446289,83441600
2017-05-01,36.275001525878906,36.79999923706055,36.2400016784668,36.64500045776367,34.59873580932617,134411600
2017-05-02,36.8849983215332,37.022499084472656,36.709999084472656,36.877498626708984,34.81825637817383,181408800
2017-05-03,36.397499084472656,36.872501373291016,36.067501068115234,36.76499938964844,34.71204376220703,182788000
2017-05-04,36.630001068115234,36.78499984741211,36.45249938964844,36.63249969482422,34.586944580078125,93487600
2017-05-05,36.689998626708984,37.244998931884766,36.689998626708984,37.2400016784668,35.160518646240234,109310800
2017-05-08,37.25749969482422,38.42499923706055,37.25749969482422,38.252498626708984,36.116477966308594,195009600
2017-05-09,38.467498779296875,38.720001220703125,38.36249923706055,38.497501373291016,36.3477897644043,156521600
2017-05-10,38.407501220703125,38.48500061035156,38.02750015258789,38.314998626708984,36.17548751831055,103222800
2017-05-11,38.11249923706055,38.51750183105469,38.07749938964844,38.48749923706055,36.488346099853516,109020400
2017-05-12,38.67499923706055,39.10499954223633,38.66749954223633,39.025001525878906,36.997928619384766,130108000
2017-05-15,39.002498626708984,39.162498474121094,38.76250076293945,38.92499923706055,36.90311813354492,104038800
2017-05-16,38.98500061035156,39.01499938964844,38.68000030517578,38.86750030517578,36.848609924316406,80194000
2017-05-17,38.400001525878906,38.64250183105469,37.4275016784668,37.5625,35.611392974853516,203070800
2017-05-18,37.817501068115234,38.334999084472656,37.782501220703125,38.1349983215332,36.154144287109375,134272800
2017-05-19,38.345001220703125,38.494998931884766,38.157501220703125,38.26499938964844,36.27739715576172,107843200
2017-05-22,38.5,38.64500045776367,38.227500915527344,38.497501373291016,36.49781799316406,91865600
2017-05-23,38.724998474121094,38.724998474121094,38.32749938964844,38.45000076293945,36.45279312133789,79675600
2017-05-24,38.459999084472656,38.54249954223633,38.16749954223633,38.334999084472656,36.34376907348633,76712000
2017-05-25,38.432498931884766,38.587501525878906,38.25749969482422,38.467498779296875,36.469383239746094,76942400
2017-05-26,38.5,38.560001373291016,38.32749938964844,38.40250015258789,36.40775680541992,87710400
2017-05-30,38.35499954223633,38.60749816894531,38.33250045776367,38.41749954223633,36.42197799682617,80507600
2017-05-31,38.49250030517578,38.54249954223633,38.095001220703125,38.189998626708984,36.2062873840332,97804800
2017-06-01,38.29249954223633,38.33250045776367,38.05500030517578,38.29499816894531,36.305843353271484,65616400
2017-06-02,38.39500045776367,38.86249923706055,38.22249984741211,38.86249923706055,36.84386444091797,111082800
2017-06-05,38.584999084472656,38.61249923706055,38.3650016784668,38.48249816894531,36.48360061645508,101326800
2017-06-06,38.474998474121094,38.95249938964844,38.44499969482422,38.61249923706055,36.60684585571289,106499600
2017-06-07,38.755001068115234,38.994998931884766,38.619998931884766,38.842498779296875,36.82490539550781,84278400
2017-06-08,38.8125,38.8849983215332,38.599998474121094,38.747501373291016,36.734840393066406,85003200
2017-06-09,38.79750061035156,38.79750061035156,36.505001068115234,37.244998931884766,35.310386657714844,259530800
2017-06-12,36.435001373291016,36.522499084472656,35.627498626708984,36.35499954223633,34.46661376953125,289229200
2017-06-13,36.790000915527344,36.86249923706055,36.287498474121094,36.647499084472656,34.743919372558594,136661600
2017-06-14,36.875,36.875,35.959999084472656,36.290000915527344,34.404998779296875,126124800
2017-06-15,35.83000183105469,36.119998931884766,35.5525016784668,36.0724983215332,34.19878005981445,128661600
2017-06-16,35.94499969482422,36.125,35.54999923706055,35.567501068115234,33.72001266479492,201444400
2017-06-19,35.915000915527344,36.685001373291016,35.915000915527344,36.584999084472656,34.684669494628906,130165600
2017-06-20,36.717498779296875,36.717498779296875,36.23500061035156,36.252498626708984,34.36943435668945,99600400
2017-06-21,36.380001068115234,36.51750183105469,36.15250015258789,36.467498779296875,34.573265075683594,85063200
2017-06-22,36.442501068115234,36.67499923706055,36.279998779296875,36.407501220703125,34.51639175415039,76425200
2017-06-23,36.282501220703125,36.790000915527344,36.27750015258789,36.56999969482422,34.67044448852539,141757600
2017-06-26,36.79249954223633,37.06999969482422,36.345001220703125,36.45500183105469,34.56142807006836,102769600
2017-06-27,36.252498626708984,36.540000915527344,35.904998779296875,35.932498931884766,34.06606674194336,99047600
2017-06-28,36.122501373291016,36.52750015258789,35.790000915527344,36.45750045776367,34.56379699707031,88329600
2017-06-29,36.1775016784668,36.282501220703125,35.56999969482422,35.91999816894531,34.054203033447266,125997600
2017-06-30,36.11249923706055,36.2400016784668,35.94499969482422,36.005001068115234,34.134796142578125,92096400
2017-07-03,36.220001220703125,36.32500076293945,35.775001525878906,35.875,34.01154327392578,57111200
2017-07-05,35.92250061035156,36.1974983215332,35.68000030517578,36.022499084472656,34.15138626098633,86278400
2017-07-06,35.755001068115234,35.875,35.602500915527344,35.682498931884766,33.829044342041016,96515200
2017-07-07,35.724998474121094,36.1875,35.724998474121094,36.04499816894531,34.17271423339844,76806800
2017-07-10,36.02750015258789,36.48749923706055,35.842498779296875,36.26499938964844,34.381290435791016,84362400
2017-07-11,36.182498931884766,36.462501525878906,36.095001220703125,36.38249969482422,34.492679595947266,79127200
2017-07-12,36.467498779296875,36.54499816894531,36.20500183105469,36.435001373291016,34.5424690246582,99538000
2017-07-13,36.375,37.122501373291016,36.36000061035156,36.942501068115234,35.023597717285156,100797600
2017-07-14,36.99250030517578,37.33250045776367,36.83250045776367,37.2599983215332,35.32460021972656,80528400
2017-07-17,37.20500183105469,37.724998474121094,37.14250183105469,37.38999938964844,35.44784927368164,95174000
2017-07-18,37.29999923706055,37.532501220703125,37.16749954223633,37.52000045776367,35.57109069824219,71475200
2017-07-19,37.619998931884766,37.85499954223633,37.48749923706055,37.755001068115234,35.793888092041016,83692000
2017-07-20,37.875,37.935001373291016,37.54750061035156,37.584999084472656,35.632720947265625,68974800
2017-07-21,37.497501373291016,37.61000061035156,37.220001220703125,37.567501068115234,35.61613464355469,105010400
2017-07-24,37.64500045776367,38.11000061035156,37.474998474121094,38.022499084472656,36.04750442504883,85972800
2017-07-25,37.95000076293945,38.459999084472656,37.95000076293945,38.185001373291016,36.201560974121094,75415600
2017-07-26,38.337501525878906,38.48249816894531,38.26499938964844,38.3650016784668,36.37220764160156,63124000
